113 10.9071566731141
79 13.9851708575113
115 10.8749194068343
85 12.5976789168279
96 11.7724049000645
103 11.177304964539
98 11.2450032237266
100 11.186976144423
92 11.9123146357189
95 11.9026434558349
88 12.3120567375887
187 10.247582205029
151 10.4023210831721
213 10.2185686653772
165 10.2488716956802
132 10.672469374597
136 10.6292714377821
134 10.645390070922
137 10.5215989684075
119 10.813023855577
125 10.7549967762734
129 10.7453255963894
128 10.7485493230174
123 10.7743391360413
80 13.6834300451322
90 12.0444874274662
82 13.3752417794971
149 10.461637653127
111 10.9587362991618
209 10.2392005157963
144 10.5061250805932
84 12.8085106382979
237 10.1863313990974
155 10.3778207607995
162 10.3681495809155
160 10.3745970341715
131 10.6866537717602
238 10.1798839458414
218 10.1992263056093
74 16.8755641521599
76 16.3056092843327
