,f1_ATT,f2_TRT,HV,Temperature,C_epoch_number,L_iteration_per_epoch,A_num_accepted_moves_per_epoch,eps_num_epochs_without_accepting_solution,Route
0,14.645390070921986,78,0.09162399612626448,40,1,0,0,0,11-10-12-13*2-5-14*7-5-3-4*2-1-0*10-9-6-14-8*7-9-10*
1,14.200515796260477,80,0.09162399612626448,40,1,1,0,0,11-10-12-13*2-5-14*7-5-3-4*2-1-0*10-9-6-14-8*7-9-10*
2,13.89103803997421,82,0.17451464303751107,39.92,2,1,0,0,11-10-12-13*1-2-5-14*7-5-3-4*2-1-0*10-9-6-14-8*7-9-10*
3,13.318504190844616,90,0.2313768259428107,39.840160000000004,3,1,0,0,11-10-12-13*1-2-5-14-6*7-5-3-4*2-1-0*10-9-6-14-8*7-9-10*
4,13.263056092843327,98,0.33064538328241505,39.76047968,4,1,0,0,11-10-12-13-9*1-2-5-14-6*7-5-3-4*2-1-0*10-9-6-14-8*7-9-10*
5,13.228239845261122,100,0.33968526905063423,39.68095872064,5,1,0,0,11-10-12-13-9-7*1-2-5-14-6*7-5-3-4*2-1-0*10-9-6-14-8*7-9-10*
6,12.947130883301096,110,0.3452713778642182,39.60159680319872,6,1,0,0,11-10-12-13-9-7*1-2-5-14-6*7-5-3-4*2-1-0*10-9-6-14-8*14-7-9-10*
7,12.235332043842682,112,0.3867367232152308,39.52239360959232,7,1,0,0,3-11-10-12-13-9-7*1-2-5-14-6*7-5-3-4*2-1-0*10-9-6-14-8*14-7-9-10*
8,12.284332688588007,107,0.4898895282603378,39.44334882237314,8,1,0,0,3-11-10-12-13-9-7-5*1-2-5-14-6*7-5-3-4*2-1-0*10-9-6-14-8*14-7-9-10*
9,12.337201805286911,105,0.4952687441549002,39.36446212472839,9,1,0,0,3-11-10-12-13-9-7-5*1-2-5-14-6*7-5-3-4*2-1-0*9-6-14-8*14-7-9-10*
10,11.872985170857511,113,0.4975745991072219,39.28573320047894,10,1,0,0,3-11-10-12-13-9-7-5*1-2-5-14-6*7-5-3-4*2-1-0*9-6-14-8*7-9-10*
11,11.679561573178594,119,0.5496165106975741,39.20716173407798,11,1,0,0,3-11-10-12-13-9-7-5*0-1-2-5-14-6*7-5-3-4*2-1-0*9-6-14-8*7-9-10*
12,11.569954867827208,122,0.5758952483958859,39.12874741060982,12,1,0,0,3-11-10-12-13-9-7-5*0-1-2-5-14-6*7-5-3-4-1*2-1-0*9-6-14-8*7-9-10*
13,11.405544809800128,124,0.5903610678145758,39.050489915788596,13,1,0,0,3-11-10-12-13-9-7-5-2*0-1-2-5-14-6*7-5-3-4-1*2-1-0*9-6-14-8*7-9-10*
