213 10.2185686653772
205 10.257253384913
204 10.2604771115409
176 10.3733075435203
179 10.2701482914249
174 10.3797549967763
169 10.4184397163121
152 10.4958091553836
91 18.3133462282398
121 11.504835589942
149 10.8671824629271
141 10.9187620889749
118 11.8110896196003
108 12.147001934236
101 12.4874274661509
99 12.4938749194068
95 12.5970341715023
105 12.294003868472
102 12.35138620245
111 12.0109606705351
127 11.4261766602192
137 11.1663442940039
129 11.2179239200516
131 11.2114764667956
128 11.3636363636364
