,f1_ATT,f2_TRT,HV,Temperature,C_epoch_number,L_iteration_per_epoch,A_num_accepted_moves_per_epoch,eps_num_epochs_without_accepting_solution,Route
0,12.701482914248873,89,0.42427965045197386,40,1,0,0,0,8-14-6-9*6-14-5-2-1*4-1-2*11-10-12-13*10-9-7-5-3-4*0-1-4*
1,13.40361057382334,87,0.42427965045197386,40,1,1,0,0,8-14-6-9*6-14-5-2-1*4-1-2*11-10-12-13*10-9-7-5-3-4*0-1-4*
2,13.28755641521599,91,0.42874828789654523,39.92,2,1,0,0,8-14-6-9*6-14-5-2*4-1-2*11-10-12-13*10-9-7-5-3-4*0-1-4*
3,12.736299161831077,94,0.42874828789654523,39.92,2,2,0,0,8-14-6-9*6-14-5-2*4-1-2*11-10-12-13*10-9-7-5-3-4*0-1-4-3*
4,13.817537072856222,87,0.42874828789654523,39.92,2,3,0,0,8-14-6-9*6-14-5-2*4-1-2-5*11-10-12-13*10-9-7-5-3-4*0-1-4-3*
5,14.368794326241135,84,0.42874828789654523,39.840160000000004,3,1,0,0,8-14-6*6-14-5-2*4-1-2-5*11-10-12-13*10-9-7-5-3-4*0-1-4-3*
6,14.059961315280464,94,0.4317046468887001,39.76047968,4,1,0,0,8-14-6*6-14-5-2*4-1-2*11-10-12-13*10-9-7-5-3-4*0-1-4-3*
7,12.98903932946486,101,0.4317046468887001,39.76047968,4,2,0,0,8-14-6*6-14-5-2*4-1-2*3-11-10-12-13*10-9-7-5-3-4*0-1-4-3*
8,12.665377176015474,104,0.4317046468887001,39.76047968,4,3,0,0,8-14-6*9-6-14-5-2*4-1-2*3-11-10-12-13*10-9-7-5-3-4*0-1-4-3*
9,12.64474532559639,106,0.4373107775976734,39.68095872064,5,1,0,0,8-14-6*9-6-14-5-2*4-1-2*1-3-11-10-12-13*10-9-7-5-3-4*0-1-4-3*
10,12.665377176015474,104,0.44046088913890596,39.60159680319872,6,1,0,0,8-14-6*9-6-14-5-2*4-1-2*2-1-3-11-10-12-13*10-9-7-5-3-4*0-1-4-3*
11,12.818181818181818,100,0.44046088913890596,39.52239360959232,7,1,0,0,8-14-6*9-6-14-5-2*4-1-2*1-3-11-10-12-13*10-9-7-5-3-4*0-1-4-3*
12,12.797549967762734,102,0.44046088913890596,39.52239360959232,7,2,0,0,8-14-6*9-6-14-5-2*4-1-2*1-3-11-10-12-13*10-9-7-5-3*0-1-4-3*
13,12.21985815602837,104,0.44046088913890596,39.52239360959232,7,3,0,0,8-14-6*9-6-14-5-2*4-1-2*2-1-3-11-10-12-13*10-9-7-5-3*0-1-4-3*
14,12.947130883301096,100,0.5064864261673248,39.44334882237314,8,1,0,0,8-14-6*9-6-14-5-2-1*4-1-2*2-1-3-11-10-12-13*10-9-7-5-3*0-1-4-3*
15,12.86782720825274,103,0.5064864261673248,39.44334882237314,8,2,0,0,8-14-6*9-6-14-5-2-1*4-1-2*2-1-3-11-10-12-13*10-9-7-5*0-1-4-3*
16,12.695680206318505,106,0.5064864261673248,39.44334882237314,8,3,0,0,8-14-6*9-6-14-5-2-1*4-1-2-5*2-1-3-11-10-12-13*10-9-7-5*0-1-4-3*
17,12.118633139909736,114,0.5064864261673248,39.44334882237314,8,4,0,0,8-14-6*9-6-14-5-2-1*4-1-2-5*5-2-1-3-11-10-12-13*10-9-7-5*0-1-4-3*
18,12.10896196002579,124,0.5208938483911294,39.36446212472839,9,1,0,0,8-14-6*9-6-14-5-2-1*4-1-2-5*5-2-1-3-11-10-12-13-9*10-9-7-5*0-1-4-3*
19,12.005802707930368,131,0.522145216852954,39.28573320047894,10,1,0,0,8-14-6*9-6-14-5-2-1*4-1-2-5*5-2-1-3-11-10-12-13-9*10-9-7-5*0-1-4-3-11*
20,12.005802707930368,135,0.5345587919942516,39.20716173407798,11,1,0,0,8-14-6-9*9-6-14-5-2-1*4-1-2-5*5-2-1-3-11-10-12-13-9*10-9-7-5*0-1-4-3-11*
21,13.5712443584784,133,0.5345587919942516,39.12874741060982,12,1,0,0,8-14-6-9*9-6-14-5-2-1*3-4-1-2-5*5-2-1-3-11-10-12-13-9*10-9-7-5*0-1-4-3-11*
22,13.645390070921986,130,0.5345587919942516,39.12874741060982,12,2,0,0,8-14-6-9*9-6-14-5-2-1*3-4-1-2-5*5-2-1-3-11-10-12-13-9*10-9-7*0-1-4-3-11*
23,13.47517730496454,140,0.5345587919942516,39.12874741060982,12,3,0,0,8-14-6-9*9-6-14-5-2-1*3-4-1-2-5*2-1-3-11-10-12-13-9*10-9-7*0-1-4-3-11*
24,13.465506125080593,148,0.5345587919942516,39.12874741060982,12,4,0,0,8-14-6-9*9-6-14-5-2-1*3-4-1-2-5*2-1-3-11-10-12-13-9*11-10-9-7*0-1-4-3-11*
25,13.384912959381044,153,0.5345587919942516,39.12874741060982,12,5,0,0,8-14-6-9*9-6-14-5-2-1*3-4-1-2-5*2-1-3-11-10-12-13-9-7*11-10-9-7*0-1-4-3-11*
26,13.39458413926499,143,0.5345587919942516,39.12874741060982,12,6,0,0,8-14-6-9*10-9-6-14-5-2-1*3-4-1-2-5*2-1-3-11-10-12-13-9-7*11-10-9-7*0-1-4-3-11*
27,13.320438426821406,146,0.5345587919942516,39.12874741060982,12,7,0,0,8-14-6-9*10-9-6-14-5-2-1*3-4-1-2-5*2-1-3-11-10-12-13-9-7*11-10-9-7*0-1-4-3*
28,13.349451966473243,138,0.5345587919942516,39.12874741060982,12,8,0,0,8-14-6-9*10-9-6-14-5-2-1*3-4-1-2-5*5-2-1-3-11-10-12-13-9-7*11-10-9-7*0-1-4-3*
29,13.784655061250806,136,0.5345587919942516,39.12874741060982,12,9,0,0,8-14-6-9*10-9-6-14-5-2-1*3-4-1-2-5*5-2-1-3-11-10-12-13-9-7*11-10-9*0-1-4-3*
30,13.784655061250806,132,0.5345587919942516,39.12874741060982,12,10,0,0,8-14-6-9*10-9-6-14-5-2*3-4-1-2-5*5-2-1-3-11-10-12-13-9-7*11-10-9*0-1-4-3*
31,13.349451966473243,134,0.5345587919942516,39.050489915788596,13,1,0,1,8-14-6-9*10-9-6-14-5-2*3-4-1-2-5*5-2-1-3-11-10-12-13-9-7*11-10-9*0-1-4*
32,13.120567375886525,137,0.5345587919942516,39.050489915788596,13,2,0,1,8-14-6-9*10-9-6-14-5-2-1*3-4-1-2-5*5-2-1-3-11-10-12-13-9-7*11-10-9*0-1-4*
33,13.349451966473243,134,0.5345587919942516,39.050489915788596,13,3,0,1,8-14-6-9*10-9-6-14-5-2-1-3*3-4-1-2-5*5-2-1-3-11-10-12-13-9-7*11-10-9*0-1-4*
34,13.343004513217279,144,0.5345587919942516,39.050489915788596,13,4,0,1,8-14-6-9*10-9-6-14-5-2-1*3-4-1-2-5*5-2-1-3-11-10-12-13-9-7*11-10-9*0-1-4*
35,13.336557059961315,154,0.5345587919942516,39.050489915788596,13,5,0,1,8-14-6-9-12*10-9-6-14-5-2-1*3-4-1-2-5*5-2-1-3-11-10-12-13-9-7*11-10-9*0-1-4*
36,13.343004513217279,144,0.5345587919942516,39.050489915788596,13,6,0,1,8-14-6-9-12*11-10-9-6-14-5-2-1*3-4-1-2-5*5-2-1-3-11-10-12-13-9-7*11-10-9*0-1-4*
37,13.301096067053514,152,0.5345587919942516,39.050489915788596,13,7,0,1,8-14-6-9*11-10-9-6-14-5-2-1*3-4-1-2-5*5-2-1-3-11-10-12-13-9-7*11-10-9*0-1-4*
38,13.301096067053514,156,0.5345587919942516,39.050489915788596,13,8,0,1,8-14-6-9-7*11-10-9-6-14-5-2-1*3-4-1-2-5*5-2-1-3-11-10-12-13-9-7*11-10-9*0-1-4*
39,13.375241779497099,153,0.5345587919942516,39.050489915788596,13,9,0,1,8-14-6-9-7*11-10-9-6-14-5-2-1*3-4-1-2-5*5-2-1-3-11-10-12-13-9-7*11-10-9*0-1-4-3*
40,13.375241779497099,149,0.5345587919942516,39.050489915788596,13,10,0,1,8-14-6-9-7*11-10-9-6-14-5-2-1*3-4-1-2-5*2-1-3-11-10-12-13-9-7*11-10-9*0-1-4-3*
41,13.375241779497099,153,0.5345587919942516,38.97238893595702,14,1,0,2,8-14-6-9-7*11-10-9-6-14-5-2-1*4-1-2-5*2-1-3-11-10-12-13-9-7*11-10-9*0-1-4-3*
42,12.01418439716312,155,0.5345587919942516,38.97238893595702,14,2,0,2,8-14-6-9-7*11-10-9-6-14-5-2-1*3-4-1-2-5*2-1-3-11-10-12-13-9-7*11-10-9*0-1-4-3*
43,11.974210186976144,157,0.5345587919942516,38.97238893595702,14,3,0,2,8-14-6-9-7*11-10-9-6-14-5-2-1*3-4-1-2-5-7*2-1-3-11-10-12-13-9-7*11-10-9*0-1-4-3*
44,11.980657640232108,147,0.5372976204343647,38.89444415808511,15,1,0,0,8-14-6-9-7*11-10-9-6-14-5-2-1*3-4-1-2-5-7-14*2-1-3-11-10-12-13-9-7*11-10-9*0-1-4-3*
