,f1_ATT,f2_TRT,HV,Temperature,C_epoch_number,L_iteration_per_epoch,A_num_accepted_moves_per_epoch,eps_num_epochs_without_accepting_solution,Route
0,11.290780141843971,117,0.5315911606749929,40,1,0,0,0,8-14-6-9-13-12*9-10-11*1-2-5-14-6*0-1-3-11*8-14-5-3-4*1-2-5-7-9-10-12*
1,11.640232108317214,115,0.5315911606749929,40,1,1,0,0,8-14-6-9-13-12*9-10-11*1-2-5-14-6*0-1-3-11*8-14-5-3-4*1-2-5-7-9-10-12*
2,11.61960025789813,125,0.5406231217770172,39.92,2,1,0,0,8-14-6-9-13-12*9-10-11*1-2-5-14-6*0-1-3-11*8-14-5-3-4*2-5-7-9-10-12*
3,11.607350096711798,127,0.5406231217770172,39.92,2,2,0,0,8-14-6-9-13-12*9-10-11-3*1-2-5-14-6*0-1-3-11*8-14-5-3-4*2-5-7-9-10-12*
4,11.868471953578336,125,0.5406231217770172,39.92,2,3,0,0,8-14-6-9-13-12*9-10-11-3*1-2-5-14-6*0-1-3-11*8-14-5-3-4*2-5-7-9-10-12-13*
5,11.848484848484848,129,0.5406231217770172,39.92,2,4,0,0,8-14-6-9-13-12*9-10-11-3*1-2-5-14*0-1-3-11*8-14-5-3-4*2-5-7-9-10-12-13*
6,11.958736299161831,121,0.5406231217770172,39.92,2,5,0,0,8-14-6-9-13-12*9-10-11-3-4*1-2-5-14*0-1-3-11*8-14-5-3-4*2-5-7-9-10-12-13*
7,12.122501611863314,116,0.5406231217770172,39.92,2,6,0,0,14-6-9-13-12*9-10-11-3-4*1-2-5-14*0-1-3-11*8-14-5-3-4*2-5-7-9-10-12-13*
8,12.122501611863314,121,0.5406231217770172,39.92,2,7,0,0,14-6-9-13-12*10-11-3-4*1-2-5-14*0-1-3-11*8-14-5-3-4*2-5-7-9-10-12-13*
9,12.25918762088975,118,0.5406231217770172,39.92,2,8,0,0,14-6-9-13-12-10*10-11-3-4*1-2-5-14*0-1-3-11*8-14-5-3-4*2-5-7-9-10-12-13*
10,12.25531914893617,122,0.5406231217770172,39.92,2,9,0,0,14-6-9-13-12-10*10-11-3-4*1-2-5*0-1-3-11*8-14-5-3-4*2-5-7-9-10-12-13*
11,12.25531914893617,117,0.5406231217770172,39.92,2,10,0,0,14-6-9-13-12-10*10-11-3-4*1-2-5-3*0-1-3-11*8-14-5-3-4*2-5-7-9-10-12-13*
12,12.221792392005158,127,0.5406231217770172,39.840160000000004,3,1,0,1,14-6-9-13-12*10-11-3-4*1-2-5-3*0-1-3-11*8-14-5-3-4*2-5-7-9-10-12-13*
13,12.172791747259833,133,0.5406231217770172,39.840160000000004,3,2,0,1,14-6-9-13-12*10-11-3-4*1-2-5-3*0-1-3-11-10*8-14-5-3-4*2-5-7-9-10-12-13*
14,12.009026434558349,138,0.5406231217770172,39.840160000000004,3,3,0,1,14-6-9-13-12*10-11-3-4*1-2-5-3*0-1-3-11-10*8-14-5-3-4-1*2-5-7-9-10-12-13*
15,12.058027079303676,132,0.5406231217770172,39.840160000000004,3,4,0,1,14-6-9-13-12*10-11-3-4*1-2-5-3*0-1-3-11-10-9*8-14-5-3-4-1*2-5-7-9-10-12-13*
16,12.038039974210188,142,0.5406231217770172,39.840160000000004,3,5,0,1,14-6-9-13-12*10-11-3-4*1-2-5-3*0-1-3-11-10-9*8-14-5-3-4*2-5-7-9-10-12-13*
17,11.950354609929079,148,0.5406231217770172,39.840160000000004,3,6,0,1,14-6-9-13-12*10-11-3-4*1-2-5-3-11*0-1-3-11-10-9*8-14-5-3-4*2-5-7-9-10-12-13*
18,11.897485493230175,153,0.5406231217770172,39.840160000000004,3,7,0,1,14-6-9-13-12*10-11-3-4*4-1-2-5-3-11*0-1-3-11-10-9*8-14-5-3-4*2-5-7-9-10-12-13*
19,12.71953578336557,151,0.5406231217770172,39.840160000000004,3,8,0,1,14-6-9-13-12*12-10-11-3-4*4-1-2-5-3-11*0-1-3-11-10-9*8-14-5-3-4*2-5-7-9-10-12-13*
20,12.733075435203094,149,0.5406231217770172,39.840160000000004,3,9,0,1,6-9-13-12*12-10-11-3-4*4-1-2-5-3-11*0-1-3-11-10-9*8-14-5-3-4*2-5-7-9-10-12-13*
21,12.820760799484203,143,0.5406231217770172,39.840160000000004,3,10,0,1,6-9-13-12*12-10-11-3-4*4-1-2-5-3-11*0-1-3-11-10-9*8-14-5-3-4*2-5-7-9-10-12*
22,12.771760154738878,149,0.5406231217770172,39.76047968,4,1,0,2,6-9-13-12*12-10-11-3-4*1-2-5-3-11*0-1-3-11-10-9*8-14-5-3-4*2-5-7-9-10-12*
23,12.32495164410058,157,0.5406231217770172,39.76047968,4,2,0,2,6-9-13-12*12-10-11-3-4*1-2-5-3-11*0-1-3-11-10-9*8-14-5-3-4-1*2-5-7-9-10-12*
24,12.312056737588652,159,0.5406231217770172,39.76047968,4,3,0,2,6-9-13-12*12-10-11-3-4*0-1-2-5-3-11*0-1-3-11-10-9*8-14-5-3-4-1*2-5-7-9-10-12*
25,11.520309477756287,161,0.5406231217770172,39.76047968,4,4,0,2,6-9-13-12*13-12-10-11-3-4*0-1-2-5-3-11*0-1-3-11-10-9*8-14-5-3-4-1*2-5-7-9-10-12*
26,11.582849774339136,153,0.5406231217770172,39.76047968,4,5,0,2,14-6-9-13-12*13-12-10-11-3-4*0-1-2-5-3-11*0-1-3-11-10-9*8-14-5-3-4-1*2-5-7-9-10-12*
27,11.692456479690522,150,0.5406231217770172,39.76047968,4,6,0,2,14-6-9-13-12*13-12-10-11-3-4*0-1-2-5-3-11*1-3-11-10-9*8-14-5-3-4-1*2-5-7-9-10-12*
28,11.68923275306254,152,0.5406231217770172,39.76047968,4,7,0,2,14-6-9-13-12*13-12-10-11-3-4*0-1-2-5-3-11*1-3-11-10-9*8-14-5-3-4-1*5-7-9-10-12*
29,11.68923275306254,157,0.5406231217770172,39.76047968,4,8,0,2,14-6-9-13-12*13-12-10-11-3-4*0-1-2-5-3-11*1-3-11-10-9*8-14-5-3-4-1*5-7-9-10-12-13*
30,14.635074145712444,155,0.5406231217770172,39.76047968,4,9,0,2,14-6-9-13-12-10*13-12-10-11-3-4*0-1-2-5-3-11*1-3-11-10-9*8-14-5-3-4-1*5-7-9-10-12-13*
31,14.648613797549968,145,0.5406231217770172,39.76047968,4,10,0,2,14-6-9-13-12-10*13-12-10-11-3-4*0-1-2-5-3-11*1-3-11-10-9*8-14-5-3-4-1*7-9-10-12-13*
32,14.556415215989684,153,0.5406231217770172,39.68095872064,5,1,0,3,14-6-9-13-12-10*13-12-10-11-3-4*0-1-2-5-3*1-3-11-10-9*8-14-5-3-4-1*7-9-10-12-13*
33,14.540941328175371,157,0.5406231217770172,39.68095872064,5,2,0,3,14-6-9-13-12-10*13-12-10-11-3-4*0-1-2-5-3*0-1-3-11-10-9*8-14-5-3-4-1*7-9-10-12-13*
34,14.540941328175371,163,0.5406231217770172,39.68095872064,5,3,0,3,14-6-9-13-12-10*13-12-10-11-3-4*0-1-2-5-3-4*0-1-3-11-10-9*8-14-5-3-4-1*7-9-10-12-13*
35,14.540941328175371,171,0.5406231217770172,39.68095872064,5,4,0,3,14-6-9-13-12-10*13-12-10-11-3-4-1*0-1-2-5-3-4*0-1-3-11-10-9*8-14-5-3-4-1*7-9-10-12-13*
36,14.556415215989684,167,0.5406231217770172,39.68095872064,5,5,0,3,14-6-9-13-12-10*13-12-10-11-3-4-1*0-1-2-5-3-4*0-1-3-11-10-9-13*8-14-5-3-4-1*7-9-10-12-13*
37,14.839458413926499,159,0.5406231217770172,39.68095872064,5,6,0,3,14-6-9-13-12-10*13-12-10-11-3-4-1*0-1-2-5-3*0-1-3-11-10-9-13*8-14-5-3-4-1*7-9-10-12-13*
38,14.840103159252095,157,0.5406231217770172,39.68095872064,5,7,0,3,14-6-9-13-12-10*13-12-10-11-3-4-1*1-2-5-3*0-1-3-11-10-9-13*8-14-5-3-4-1*7-9-10-12-13*
39,14.841392649903288,155,0.5406231217770172,39.68095872064,5,8,0,3,14-6-9-13-12-10*13-12-10-11-3-4-1*1-2-5-3*0-1-3-11-10-9-13*8-14-5-3-4-1*7-9-10-12*
40,13.681495809155384,158,0.5406231217770172,39.68095872064,5,9,0,3,14-6-9-13-12-10*12-10-11-3-4-1*1-2-5-3*0-1-3-11-10-9-13*8-14-5-3-4-1*7-9-10-12*
41,14.508059316569955,156,0.5406231217770172,39.68095872064,5,10,0,3,5-14-6-9-13-12-10*12-10-11-3-4-1*1-2-5-3*0-1-3-11-10-9-13*8-14-5-3-4-1*7-9-10-12*
