113 10.9071566731141
79 13.9851708575113
115 10.8749194068343
85 12.5976789168279
96 11.7724049000645
103 11.177304964539
98 11.2450032237266
100 11.186976144423
92 11.9123146357189
95 11.9026434558349
88 12.3120567375887
187 10.247582205029
213 10.2185686653772
165 10.2488716956802
119 10.813023855577
125 10.7549967762734
129 10.7453255963894
128 10.7485493230174
123 10.7743391360413
80 13.6834300451322
90 12.0444874274662
111 10.9587362991618
209 10.2392005157963
237 10.1863313990974
238 10.1798839458414
218 10.1992263056093
74 16.8755641521599
76 16.3056092843327
97 11.5577047066409
107 11.1353965183752
110 11.0386847195358
241 10.1121856866538
215 10.2088974854932
83 12.6711798839458
81 13.2746615087041
130 10.4422952933591
138 10.3907156673114
143 10.3359123146357
160 10.2637008381689
159 10.3185041908446
97 11.9735654416505
90 12.5944551901999
96 12.0477111540941
96 12.0477111540941
106 11.388136686009
98 11.9606705351386
91 12.5815602836879
209 10.4023210831721
207 10.4023210831721
207 10.4023210831721
199 10.4925854287556
207 10.4023210831721
185 10.6956802063185
141 11.1605415860735
88 14.8942617666022
152 10.9651837524178
150 10.9651837524178
152 10.9490651192779
160 10.8233397807866
160 10.8233397807866
167 10.8136686009026
133 11.3430045132173
130 11.3720180528691
126 11.3720180528691
148 11.033526756931
148 11.033526756931
140 11.1882656350741
137 11.1882656350741
137 11.1882656350741
135 11.3152804642166
158 10.8446163765313
83 15.4887169568021
81 15.8684719535783
174 10.7350096711799
179 10.7350096711799
196 10.5705996131528
