94 11.4990328820116
96 11.1366860090264
82 19.8362346872985
109 10.8987749838814
107 10.9271437782076
103 10.9658284977434
88 11.8755641521599
84 11.8852353320438
100 11.0554480980013
120 10.4100580270793
176 10.3971631205674
183 10.3488072211476
232 10.1927788523533
224 10.1927788523533
216 10.2604771115409
201 10.2604771115409
199 10.2991618310767
197 10.2991618310767
189 10.3281753707286
179 10.3281753707286
197 10.3281753707286
177 10.3668600902643
167 10.3668600902643
167 10.3668600902643
177 10.3668600902643
167 10.3668600902643
175 10.3668600902643
156 10.3700838168923
141 10.5570599613153
143 10.5570599613153
148 10.3990973565442
146 10.4667956157318
141 10.6247582205029
133 10.9245647969052
133 10.9245647969052
136 10.9245647969052
