125 10.7549967762734
129 10.7453255963894
128 10.7485493230174
138 10.7279174725983
155 10.7021276595745
97 12.6608639587363
99 11.8555770470664
104 11.8039974210187
108 11.5170857511283
105 11.6137975499678
196 10.4474532559639
160 10.5764023210832
158 10.5925209542231
106 11.6002578981302
124 11.241134751773
166 10.4842037395229
174 10.471308833011
168 10.4796905222437
175 10.4667956157318
123 11.2675693101225
119 11.2869116698904
116 11.3965183752418
113 11.4687298517086
111 11.5054803352676
89 12.8284977433914
87 13.5332043842682
