113 10.9071566731141
83 13.6447453255964
81 13.9400386847195
79 13.9851708575113
84 13.0245003223727
115 10.8749194068343
85 12.5976789168279
96 11.7724049000645
103 11.177304964539
98 11.2450032237266
149 10.4958091553836
144 10.5280464216634
171 10.4087685364281
186 10.2927143778208
163 10.4165054803353
187 10.2894906511928
182 10.3217279174726
142 10.6763378465506
100 11.186976144423
92 11.9123146357189
95 11.9026434558349
88 12.3120567375887
175 10.3359123146357
183 10.2959381044487
139 10.7788523533204
