,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11
0,81.95905594511154,81.95905594511154,81.95905594511154,81.95905594511154,82.78793571503526,82.78793571503526,82.78793571503526,82.78793571503526,82.803696531585,82.803696531585,82.803696531585,82.803696531585
1,6.764269285178294,8.196611547486393,4.06050773657605,2.8861590826283186,11.235171156801265,6.9382424712995165,6.025386864502725,9.647637594377418,2.913967981594228,3.6967687319493714,6.748497303200299,12.710060469728651
2,4.2542688418884635,6.098852615614527,4.348946519074795,1.8793005303636967,8.650900611005536,3.5030814789345994,2.0189574047109247,1.9709476290474686,1.4575388112097882,1.530198129888183,1.5797657301248462,1.6401026850640588
3,3.926687887409289,4.773448309820365,3.383961712958281,1.6668916242234193,6.255022493459142,2.7719617832297963,2.1762683734521175,1.4434547912271276,1.2648270771029437,1.3095669004819273,1.335285147014401,1.362528530726956
4,3.343549276119165,3.7811972572482855,2.685094148455361,1.440605999374559,4.6481665089470265,2.242415320862724,1.9014928318326754,1.1894749585523998,1.1497065874707937,1.191518765392099,1.2151109194520615,1.2395941867259719
5,2.8343778479317714,3.012421409659995,2.1590634853131463,1.2481259938276654,3.4591492750805566,1.8294689284189294,1.5717461950607527,1.0411136803486756,1.0647976033140252,1.1049439256512337,1.1275476294417166,1.1510385961881673
6,2.3852360225336113,2.4099221653665763,1.7551172748574762,1.098122445482543,2.5741090515141765,1.5027718917016253,1.3045940168869787,0.9455217865600404,0.9977617266624729,1.0367382263308982,1.058633555666763,1.0814258809668833
7,1.993049290664515,1.9375206105680447,1.446034634095169,0.984894607262943,1.921220843842274,1.2452249559525908,1.1001021584243194,0.8766530159616354,0.9422423137824005,0.9805087851882337,1.0019204218648359,1.024208284513016
8,1.6542004003224022,1.5689305156183158,1.2107958091510618,0.900918353995851,1.4504338975888047,1.0456817969424492,0.9479522069175198,0.8225143367095846,0.8946678898751134,0.9325245686864796,0.953669972025946,0.9756066906358798
9,1.3681760717464793,1.2843110864717344,1.0338033873361643,0.8381710755553728,1.1176089493174417,0.8953154218288683,0.8376088544304772,0.7775694508873505,0.852927723468609,0.8905430502065932,0.9115610232399296,0.9332964288949513
10,1.131946486850446,1.068301497245155,0.902976113765938,0.7901731956970574,0.8887590773909424,0.7845722770031968,0.7586273006142088,0.7391073277304838,0.8156680313081713,0.8531350554831625,0.8741224831427846,0.8957345778223352
11,0.9422225667600176,0.9077666320573518,0.8079200636488698,0.7517499984393624,0.7374305046104882,0.7063643255725808,0.7025151361544023,0.7055064092087705,0.7820423195154736,0.8193931742497966,0.8403593305475189,0.8618594929603106
12,0.7959451452831381,0.7912568989520462,0.7396646046912911,0.7194552918686952,0.6418213437381668,0.6526022350569753,0.661932640744805,0.6756763129869995,0.7514550431143974,0.7886592980129469,0.8095480848977924,0.8310116145881131
13,0.6882955778574535,0.7087779925241118,0.6905739787356295,0.6911403927281086,0.5831177853175897,0.6150627608653105,0.6308234992608344,0.648863480075408,0.7234566595513259,0.7604908028046877,0.7812618540379136,0.8026595430460413
14,0.6131415098232131,0.6513329133344485,0.6540901405531043,0.6655998631676704,0.5465703719792979,0.5871415059566082,0.6053002077607206,0.6245445905232393,0.6976870550442321,0.7345003377527639,0.7551527889691569,0.7764539237278267
15,0.5629359272446837,0.6111137129068217,0.6254379450919216,0.6421885713956462,0.5219398929495764,0.5646390554018098,0.5831490630402788,0.6023342366084932,0.6738613430889657,0.7104119350677602,0.730943548451763,0.7521244466107415
16,0.5297446163628379,0.5818848280184463,0.6017178585011029,0.620553322389346,0.5030986346612193,0.545205462109168,0.5632248561035155,0.5818975729201593,0.6517806463549957,0.6880149006039604,0.7084019812151788,0.7294641746819294
17,0.5067349447781093,0.5592290364659525,0.5811215767108943,0.6004502184255588,0.48709419347557836,0.5277050269598572,0.5449769231262094,0.5630014290829192,0.6312468674848267,0.6671377681819323,0.6873497071888114,0.7082822036403591
18,0.4891887550963732,0.5403674140377799,0.5625715739332757,0.5816996342290663,0.47267637145282543,0.5116006132139007,0.5280689225862908,0.5454648341138,0.6121341005858535,0.6476319398785658,0.6676210545514232,0.6884222817591189
19,0.4744413952168303,0.5237035711800258,0.5455207758350539,0.5641671552614076,0.4593411303524689,0.4966284844655599,0.5123335075832337,0.5291462952055548,0.5942623567102517,0.6293605835362044,0.6491016211228474,0.6697540223565229
20,0.4611845028879605,0.5085129765762044,0.5297042783694275,0.5477469068716586,0.4469009909344776,0.4826320706346346,0.4976492694597585,0.5139029127586185,0.5775732744265438,0.6122089720993548,0.6316958364982711,0.6521632698231469
21,0.44892272651158693,0.49443642383646363,0.5149312345609236,0.5323558907490084,0.43524799629429284,0.4694990400921241,0.48389316566262003,0.49962689036680996,0.5619176884497338,0.5960689844979818,0.6153093946730515,0.6355680713950395
22,0.43746223327916023,0.4812725817529782,0.5010732055966177,0.517912329962694,0.4243045075133868,0.457186977663371,0.47098687761454877,0.48622204550787784,0.5472084482536536,0.5809049324911978,0.5998439654846831,0.6198856749558738
23,0.4267261318964209,0.46892265651479065,0.4880667035179747,0.5043500551007714,0.4140150287937123,0.44561850781594214,0.4588523411583122,0.47362323476527945,0.5333591960379447,0.5665851423516073,0.5852326132020661,0.6050589435757031
